location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,ipc_phase,ipc_type,population_in_phase,population_fraction_in_phase,reference_period_start,reference_period_end
AFG,True,True,Paktika,,AF12,Paktika,,,1,4,current,32745,0.05,2025-03-01,2025-04-30
AFG,True,True,Paktika,,AF12,Paktika,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,first projection,654909,1.0,2025-05-01,2025-10-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,3+,first projection,130981,0.2,2025-05-01,2025-10-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,1,first projection,229218,0.35,2025-05-01,2025-10-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,2,first projection,294709,0.45,2025-05-01,2025-10-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,3,first projection,98236,0.15,2025-05-01,2025-10-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,4,first projection,32745,0.05,2025-05-01,2025-10-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Kandahar Urban,,,,,,1,all,current,698242,1.0,2025-03-01,2025-04-30
AFG,True,True,Kandahar Urban,,,,,,1,3+,current,209473,0.3,2025-03-01,2025-04-30
AFG,True,True,Kandahar Urban,,,,,,1,1,current,209473,0.3,2025-03-01,2025-04-30
AFG,True,True,Kandahar Urban,,,,,,1,2,current,279297,0.4,2025-03-01,2025-04-30
AFG,True,True,Kandahar Urban,,,,,,1,3,current,174561,0.25,2025-03-01,2025-04-30
AFG,True,True,Kandahar Urban,,,,,,1,4,current,34912,0.05,2025-03-01,2025-04-30
AFG,True,True,Kandahar Urban,,,,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Kandahar Urban,,,,,,1,all,first projection,698242,1.0,2025-05-01,2025-10-31
AFG,True,True,Kandahar Urban,,,,,,1,3+,first projection,104736,0.15,2025-05-01,2025-10-31
AFG,True,True,Kandahar Urban,,,,,,1,1,first projection,279297,0.4,2025-05-01,2025-10-31
AFG,True,True,Kandahar Urban,,,,,,1,2,first projection,314209,0.45,2025-05-01,2025-10-31
AFG,True,True,Kandahar Urban,,,,,,1,3,first projection,104736,0.15,2025-05-01,2025-10-31
AFG,True,True,Kandahar Urban,,,,,,1,4,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Kandahar Urban,,,,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,all,current,1723151,1.0,2025-03-01,2025-04-30
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,3+,current,689260,0.4,2025-03-01,2025-04-30
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,1,current,430788,0.25,2025-03-01,2025-04-30
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,2,current,603103,0.35,2025-03-01,2025-04-30
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,3,current,516945,0.3,2025-03-01,2025-04-30
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,4,current,172315,0.1,2025-03-01,2025-04-30
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,all,first projection,1723151,1.0,2025-05-01,2025-10-31
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,3+,first projection,689260,0.4,2025-05-01,2025-10-31
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,1,first projection,516945,0.3,2025-05-01,2025-10-31
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,2,first projection,516945,0.3,2025-05-01,2025-10-31
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,3,first projection,516945,0.3,2025-05-01,2025-10-31
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,4,first projection,172315,0.1,2025-05-01,2025-10-31
AFG,True,True,Badakhshan,,AF17,Badakhshan,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,all,current,1316277,1.0,2025-03-01,2025-04-30
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,3+,current,329069,0.25,2025-03-01,2025-04-30
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,1,current,460697,0.35,2025-03-01,2025-04-30
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,2,current,526511,0.4,2025-03-01,2025-04-30
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,3,current,263255,0.2,2025-03-01,2025-04-30
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,4,current,65814,0.05,2025-03-01,2025-04-30
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,all,first projection,1316277,1.0,2025-05-01,2025-10-31
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,3+,first projection,197442,0.15,2025-05-01,2025-10-31
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,1,first projection,460697,0.35,2025-05-01,2025-10-31
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,2,first projection,658139,0.5,2025-05-01,2025-10-31
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,3,first projection,131628,0.1,2025-05-01,2025-10-31
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,4,first projection,65814,0.05,2025-05-01,2025-10-31
AFG,True,True,Baghlan,,AF09,Baghlan,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,all,current,1548352,1.0,2025-03-01,2025-04-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,3+,current,309670,0.2,2025-03-01,2025-04-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,1,current,619341,0.4,2025-03-01,2025-04-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,2,current,619341,0.4,2025-03-01,2025-04-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,3,current,309670,0.2,2025-03-01,2025-04-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,4,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,all,first projection,1548352,1.0,2025-05-01,2025-10-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,3+,first projection,232253,0.15,2025-05-01,2025-10-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,1,first projection,619341,0.4,2025-05-01,2025-10-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,2,first projection,696758,0.45,2025-05-01,2025-10-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,3,first projection,232253,0.15,2025-05-01,2025-10-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,4,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Ghazni,,AF11,Ghazni,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,all,current,1012772,1.0,2025-03-01,2025-04-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,3+,current,303832,0.3,2025-03-01,2025-04-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,1,current,303832,0.3,2025-03-01,2025-04-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,2,current,405109,0.4,2025-03-01,2025-04-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,3,current,253193,0.25,2025-03-01,2025-04-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,4,current,50639,0.05,2025-03-01,2025-04-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,all,first projection,1012772,1.0,2025-05-01,2025-10-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,3+,first projection,151916,0.15,2025-05-01,2025-10-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,1,first projection,303832,0.3,2025-05-01,2025-10-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,2,first projection,557025,0.55,2025-05-01,2025-10-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,3,first projection,151916,0.15,2025-05-01,2025-10-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,4,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,all,current,645836,1.0,2025-03-01,2025-04-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,3+,current,161459,0.25,2025-03-01,2025-04-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,1,current,193751,0.3,2025-03-01,2025-04-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,2,current,290626,0.45,2025-03-01,2025-04-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,3,current,129167,0.2,2025-03-01,2025-04-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,4,current,32292,0.05,2025-03-01,2025-04-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,all,first projection,645836,1.0,2025-05-01,2025-10-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,3+,first projection,161459,0.25,2025-05-01,2025-10-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,1,first projection,226043,0.35,2025-05-01,2025-10-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,2,first projection,258334,0.4,2025-05-01,2025-10-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,3,first projection,129167,0.2,2025-05-01,2025-10-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,4,first projection,32292,0.05,2025-05-01,2025-10-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,all,current,2206564,1.0,2025-03-01,2025-04-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3+,current,551641,0.25,2025-03-01,2025-04-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,1,current,661969,0.3,2025-03-01,2025-04-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,2,current,992954,0.45,2025-03-01,2025-04-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3,current,441313,0.2,2025-03-01,2025-04-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,4,current,110328,0.05,2025-03-01,2025-04-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,all,first projection,2206564,1.0,2025-05-01,2025-10-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3+,first projection,330984,0.15,2025-05-01,2025-10-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,1,first projection,772297,0.35,2025-05-01,2025-10-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,2,first projection,1103282,0.5,2025-05-01,2025-10-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3,first projection,220656,0.1,2025-05-01,2025-10-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,4,first projection,110328,0.05,2025-05-01,2025-10-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Farah,,AF33,Farah,,,1,all,current,826436,1.0,2025-03-01,2025-04-30
AFG,True,True,Farah,,AF33,Farah,,,1,3+,current,206609,0.25,2025-03-01,2025-04-30
AFG,True,True,Farah,,AF33,Farah,,,1,1,current,247931,0.3,2025-03-01,2025-04-30
AFG,True,True,Farah,,AF33,Farah,,,1,2,current,371896,0.45,2025-03-01,2025-04-30
AFG,True,True,Farah,,AF33,Farah,,,1,3,current,165287,0.2,2025-03-01,2025-04-30
AFG,True,True,Farah,,AF33,Farah,,,1,4,current,41322,0.05,2025-03-01,2025-04-30
AFG,True,True,Farah,,AF33,Farah,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Farah,,AF33,Farah,,,1,all,first projection,826436,1.0,2025-05-01,2025-10-31
AFG,True,True,Farah,,AF33,Farah,,,1,3+,first projection,123966,0.15,2025-05-01,2025-10-31
AFG,True,True,Farah,,AF33,Farah,,,1,1,first projection,289253,0.35,2025-05-01,2025-10-31
AFG,True,True,Farah,,AF33,Farah,,,1,2,first projection,413218,0.5,2025-05-01,2025-10-31
AFG,True,True,Farah,,AF33,Farah,,,1,3,first projection,82644,0.1,2025-05-01,2025-10-31
AFG,True,True,Farah,,AF33,Farah,,,1,4,first projection,41322,0.05,2025-05-01,2025-10-31
AFG,True,True,Farah,,AF33,Farah,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Takhar Urban,,,,,,1,all,current,253913,1.0,2025-03-01,2025-04-30
AFG,True,True,Takhar Urban,,,,,,1,3+,current,63479,0.25,2025-03-01,2025-04-30
AFG,True,True,Takhar Urban,,,,,,1,1,current,76174,0.3,2025-03-01,2025-04-30
AFG,True,True,Takhar Urban,,,,,,1,2,current,114261,0.45,2025-03-01,2025-04-30
AFG,True,True,Takhar Urban,,,,,,1,3,current,50783,0.2,2025-03-01,2025-04-30
AFG,True,True,Takhar Urban,,,,,,1,4,current,12696,0.05,2025-03-01,2025-04-30
AFG,True,True,Takhar Urban,,,,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Takhar Urban,,,,,,1,all,first projection,253913,1.0,2025-05-01,2025-10-31
AFG,True,True,Takhar Urban,,,,,,1,3+,first projection,50783,0.2,2025-05-01,2025-10-31
AFG,True,True,Takhar Urban,,,,,,1,1,first projection,76174,0.3,2025-05-01,2025-10-31
AFG,True,True,Takhar Urban,,,,,,1,2,first projection,126957,0.5,2025-05-01,2025-10-31
AFG,True,True,Takhar Urban,,,,,,1,3,first projection,38087,0.15,2025-05-01,2025-10-31
AFG,True,True,Takhar Urban,,,,,,1,4,first projection,12696,0.05,2025-05-01,2025-10-31
AFG,True,True,Takhar Urban,,,,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,all,current,786745,1.0,2025-03-01,2025-04-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,3+,current,196686,0.25,2025-03-01,2025-04-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,1,current,196686,0.25,2025-03-01,2025-04-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,2,current,393373,0.5,2025-03-01,2025-04-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,3,current,157349,0.2,2025-03-01,2025-04-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,4,current,39337,0.05,2025-03-01,2025-04-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,all,first projection,786745,1.0,2025-05-01,2025-10-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,3+,first projection,157349,0.2,2025-05-01,2025-10-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,1,first projection,236024,0.3,2025-05-01,2025-10-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,2,first projection,393373,0.5,2025-05-01,2025-10-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,3,first projection,118012,0.15,2025-05-01,2025-10-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,4,first projection,39337,0.05,2025-05-01,2025-10-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Faryab Urban,,,,,,1,all,current,153490,1.0,2025-03-01,2025-04-30
AFG,True,True,Faryab Urban,,,,,,1,3+,current,38373,0.25,2025-03-01,2025-04-30
AFG,True,True,Faryab Urban,,,,,,1,1,current,38373,0.25,2025-03-01,2025-04-30
AFG,True,True,Faryab Urban,,,,,,1,2,current,76745,0.5,2025-03-01,2025-04-30
AFG,True,True,Faryab Urban,,,,,,1,3,current,38373,0.25,2025-03-01,2025-04-30
AFG,True,True,Faryab Urban,,,,,,1,4,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Faryab Urban,,,,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Faryab Urban,,,,,,1,all,first projection,153490,1.0,2025-05-01,2025-10-31
AFG,True,True,Faryab Urban,,,,,,1,3+,first projection,30699,0.2,2025-05-01,2025-10-31
AFG,True,True,Faryab Urban,,,,,,1,1,first projection,53722,0.35,2025-05-01,2025-10-31
AFG,True,True,Faryab Urban,,,,,,1,2,first projection,69071,0.45,2025-05-01,2025-10-31
AFG,True,True,Faryab Urban,,,,,,1,3,first projection,23024,0.15,2025-05-01,2025-10-31
AFG,True,True,Faryab Urban,,,,,,1,4,first projection,7675,0.05,2025-05-01,2025-10-31
AFG,True,True,Faryab Urban,,,,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Khost,,AF14,Khost,,,1,all,current,1357526,1.0,2025-03-01,2025-04-30
AFG,True,True,Khost,,AF14,Khost,,,1,3+,current,203629,0.15,2025-03-01,2025-04-30
AFG,True,True,Khost,,AF14,Khost,,,1,1,current,475134,0.35,2025-03-01,2025-04-30
AFG,True,True,Khost,,AF14,Khost,,,1,2,current,678763,0.5,2025-03-01,2025-04-30
AFG,True,True,Khost,,AF14,Khost,,,1,3,current,135753,0.1,2025-03-01,2025-04-30
AFG,True,True,Khost,,AF14,Khost,,,1,4,current,67876,0.05,2025-03-01,2025-04-30
AFG,True,True,Khost,,AF14,Khost,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Khost,,AF14,Khost,,,1,all,first projection,1357526,1.0,2025-05-01,2025-10-31
AFG,True,True,Khost,,AF14,Khost,,,1,3+,first projection,203629,0.15,2025-05-01,2025-10-31
AFG,True,True,Khost,,AF14,Khost,,,1,1,first projection,475134,0.35,2025-05-01,2025-10-31
AFG,True,True,Khost,,AF14,Khost,,,1,2,first projection,678763,0.5,2025-05-01,2025-10-31
AFG,True,True,Khost,,AF14,Khost,,,1,3,first projection,135753,0.1,2025-05-01,2025-10-31
AFG,True,True,Khost,,AF14,Khost,,,1,4,first projection,67876,0.05,2025-05-01,2025-10-31
AFG,True,True,Khost,,AF14,Khost,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Logar,,AF05,Logar,,,1,all,current,698261,1.0,2025-03-01,2025-04-30
AFG,True,True,Logar,,AF05,Logar,,,1,3+,current,174565,0.25,2025-03-01,2025-04-30
AFG,True,True,Logar,,AF05,Logar,,,1,1,current,209478,0.3,2025-03-01,2025-04-30
AFG,True,True,Logar,,AF05,Logar,,,1,2,current,314217,0.45,2025-03-01,2025-04-30
AFG,True,True,Logar,,AF05,Logar,,,1,3,current,174565,0.25,2025-03-01,2025-04-30
AFG,True,True,Logar,,AF05,Logar,,,1,4,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Logar,,AF05,Logar,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Logar,,AF05,Logar,,,1,all,first projection,698261,1.0,2025-05-01,2025-10-31
AFG,True,True,Logar,,AF05,Logar,,,1,3+,first projection,104739,0.15,2025-05-01,2025-10-31
AFG,True,True,Logar,,AF05,Logar,,,1,1,first projection,244391,0.35,2025-05-01,2025-10-31
AFG,True,True,Logar,,AF05,Logar,,,1,2,first projection,349131,0.5,2025-05-01,2025-10-31
AFG,True,True,Logar,,AF05,Logar,,,1,3,first projection,104739,0.15,2025-05-01,2025-10-31
AFG,True,True,Logar,,AF05,Logar,,,1,4,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Logar,,AF05,Logar,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,current,2513508,1.0,2025-03-01,2025-04-30
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,3+,current,754052,0.3,2025-03-01,2025-04-30
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,1,current,1005403,0.4,2025-03-01,2025-04-30
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,2,current,754052,0.3,2025-03-01,2025-04-30
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,3,current,628377,0.25,2025-03-01,2025-04-30
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,4,current,125675,0.05,2025-03-01,2025-04-30
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,all,first projection,2513508,1.0,2025-05-01,2025-10-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,3+,first projection,502701,0.2,2025-05-01,2025-10-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,1,first projection,1256754,0.5,2025-05-01,2025-10-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,2,first projection,754052,0.3,2025-05-01,2025-10-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,3,first projection,377026,0.15,2025-05-01,2025-10-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,4,first projection,125675,0.05,2025-05-01,2025-10-31
AFG,True,True,Nangarhar,,AF06,Nangarhar,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,all,current,594082,1.0,2025-03-01,2025-04-30
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,3+,current,178225,0.3,2025-03-01,2025-04-30
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,1,current,148521,0.25,2025-03-01,2025-04-30
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,2,current,267337,0.45,2025-03-01,2025-04-30
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,3,current,148521,0.25,2025-03-01,2025-04-30
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,4,current,29704,0.05,2025-03-01,2025-04-30
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,all,first projection,594082,1.0,2025-05-01,2025-10-31
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,3+,first projection,118816,0.2,2025-05-01,2025-10-31
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,1,first projection,178225,0.3,2025-05-01,2025-10-31
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,2,first projection,297041,0.5,2025-05-01,2025-10-31
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,3,first projection,118816,0.2,2025-05-01,2025-10-31
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,4,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Uruzgan,,AF25,Uruzgan,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,all,current,1432629,1.0,2025-03-01,2025-04-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,3+,current,429788,0.3,2025-03-01,2025-04-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,1,current,429789,0.3,2025-03-01,2025-04-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,2,current,573052,0.4,2025-03-01,2025-04-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,3,current,358157,0.25,2025-03-01,2025-04-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,4,current,71631,0.05,2025-03-01,2025-04-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Faryab,,AF29,Faryab,,,1,all,first projection,1432629,1.0,2025-05-01,2025-10-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,3+,first projection,501420,0.35,2025-05-01,2025-10-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,1,first projection,429789,0.3,2025-05-01,2025-10-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,2,first projection,501420,0.35,2025-05-01,2025-10-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,3,first projection,429789,0.3,2025-05-01,2025-10-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,4,first projection,71631,0.05,2025-05-01,2025-10-31
AFG,True,True,Faryab,,AF29,Faryab,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Balkh Urban,,,,,,1,all,current,1036996,1.0,2025-03-01,2025-04-30
AFG,True,True,Balkh Urban,,,,,,1,3+,current,311099,0.3,2025-03-01,2025-04-30
AFG,True,True,Balkh Urban,,,,,,1,1,current,362949,0.35,2025-03-01,2025-04-30
AFG,True,True,Balkh Urban,,,,,,1,2,current,362949,0.35,2025-03-01,2025-04-30
AFG,True,True,Balkh Urban,,,,,,1,3,current,259249,0.25,2025-03-01,2025-04-30
AFG,True,True,Balkh Urban,,,,,,1,4,current,51850,0.05,2025-03-01,2025-04-30
AFG,True,True,Balkh Urban,,,,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Balkh Urban,,,,,,1,all,first projection,1036996,1.0,2025-05-01,2025-10-31
AFG,True,True,Balkh Urban,,,,,,1,3+,first projection,155549,0.15,2025-05-01,2025-10-31
AFG,True,True,Balkh Urban,,,,,,1,1,first projection,414798,0.4,2025-05-01,2025-10-31
AFG,True,True,Balkh Urban,,,,,,1,2,first projection,466648,0.45,2025-05-01,2025-10-31
AFG,True,True,Balkh Urban,,,,,,1,3,first projection,155549,0.15,2025-05-01,2025-10-31
AFG,True,True,Balkh Urban,,,,,,1,4,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Balkh Urban,,,,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,all,current,2197700,1.0,2025-03-01,2025-04-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,3+,current,549425,0.25,2025-03-01,2025-04-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,1,current,879080,0.4,2025-03-01,2025-04-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,2,current,769195,0.35,2025-03-01,2025-04-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,3,current,439540,0.2,2025-03-01,2025-04-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,4,current,109885,0.05,2025-03-01,2025-04-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,5,current,0,0.0,2025-03-01,2025-04-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,all,first projection,2197700,1.0,2025-05-01,2025-10-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,3+,first projection,439540,0.2,2025-05-01,2025-10-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,1,first projection,879080,0.4,2025-05-01,2025-10-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,2,first projection,879080,0.4,2025-05-01,2025-10-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,3,first projection,329655,0.15,2025-05-01,2025-10-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,4,first projection,109885,0.05,2025-05-01,2025-10-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,5,first projection,0,0.0,2025-05-01,2025-10-31
