location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,0-4,0,4,39400,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,5-9,5,9,16559,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,5-9,5,9,17883,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,5-9,5,9,34442,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,10-14,10,14,13982,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,10-14,10,14,15529,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,10-14,10,14,29511,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,15-19,15,19,11889,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,15-19,15,19,12829,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,15-19,15,19,24718,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,20-24,20,24,10117,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,20-24,20,24,9511,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,20-24,20,24,19628,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,25-29,25,29,8161,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,25-29,25,29,7491,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,25-29,25,29,15652,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,30-34,30,34,5711,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,30-34,30,34,5812,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,30-34,30,34,11523,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,35-39,35,39,4623,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,35-39,35,39,4749,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,35-39,35,39,9372,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,40-44,40,44,4241,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,40-44,40,44,4040,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,40-44,40,44,8281,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,45-49,45,49,3537,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,45-49,45,49,3363,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,45-49,45,49,6900,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,50-54,50,54,2719,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,50-54,50,54,2681,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,50-54,50,54,5400,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,55-59,55,59,2114,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,55-59,55,59,2239,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,55-59,55,59,4353,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,60-64,60,64,1569,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,60-64,60,64,1981,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,60-64,60,64,3550,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,65-69,65,69,1105,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,65-69,65,69,1532,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,65-69,65,69,2637,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,70-74,70,74,679,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,70-74,70,74,1034,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,70-74,70,74,1713,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,75-79,75,79,291,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,75-79,75,79,487,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,75-79,75,79,778,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,f,80+,80,None,344,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,m,80+,80,None,561,2021-01-01,2021-12-31
AFG,True,True,Panjsher,,AF08,Panjsher,,,1,all,80+,80,None,905,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,all,None,None,470066,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,all,None,None,479654,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,all,None,None,949720,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,0-4,0,4,84592,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,0-4,0,4,86454,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,0-4,0,4,171046,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,5-9,5,9,72830,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,5-9,5,9,76662,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,5-9,5,9,149492,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,10-14,10,14,61495,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,10-14,10,14,66573,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,10-14,10,14,128068,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,15-19,15,19,52292,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,15-19,15,19,54997,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,15-19,15,19,107289,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,20-24,20,24,44498,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,20-24,20,24,40772,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,20-24,20,24,85270,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,25-29,25,29,35893,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,25-29,25,29,32113,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,25-29,25,29,68006,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,30-34,30,34,25120,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,30-34,30,34,24916,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,30-34,30,34,50036,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,35-39,35,39,20335,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,35-39,35,39,20359,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,35-39,35,39,40694,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,40-44,40,44,18654,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,40-44,40,44,17318,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,40-44,40,44,35972,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,45-49,45,49,15558,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,45-49,45,49,14416,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,45-49,45,49,29974,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,50-54,50,54,11961,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,50-54,50,54,11492,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,50-54,50,54,23453,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,55-59,55,59,9298,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,55-59,55,59,9600,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,55-59,55,59,18898,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,60-64,60,64,6902,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,60-64,60,64,8493,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,60-64,60,64,15395,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,65-69,65,69,4861,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,65-69,65,69,6567,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,65-69,65,69,11428,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,70-74,70,74,2986,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,70-74,70,74,4431,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,70-74,70,74,7417,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,75-79,75,79,1278,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,75-79,75,79,2086,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,75-79,75,79,3364,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,f,80+,80,None,1513,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,m,80+,80,None,2405,2021-01-01,2021-12-31
AFG,True,True,Parwan,,AF03,Parwan,,,1,all,80+,80,None,3918,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,all,None,None,270869,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,all,None,None,283343,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,all,None,None,554212,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,0-4,0,4,48745,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,0-4,0,4,51071,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,0-4,0,4,99816,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,5-9,5,9,41967,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,5-9,5,9,45286,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,5-9,5,9,87253,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,10-14,10,14,35435,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,10-14,10,14,39326,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,10-14,10,14,74761,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,15-19,15,19,30133,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,15-19,15,19,32488,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,15-19,15,19,62621,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,20-24,20,24,25642,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,20-24,20,24,24085,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,20-24,20,24,49727,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,25-29,25,29,20683,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,25-29,25,29,18970,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,25-29,25,29,39653,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,30-34,30,34,14475,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,30-34,30,34,14719,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,30-34,30,34,29194,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,35-39,35,39,11718,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,35-39,35,39,12026,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,35-39,35,39,23744,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,40-44,40,44,10749,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,40-44,40,44,10230,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,40-44,40,44,20979,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,45-49,45,49,8965,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,45-49,45,49,8516,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,45-49,45,49,17481,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,50-54,50,54,6892,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,50-54,50,54,6788,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,50-54,50,54,13680,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,55-59,55,59,5358,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,55-59,55,59,5671,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,55-59,55,59,11029,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,60-64,60,64,3977,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,60-64,60,64,5017,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,60-64,60,64,8994,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,65-69,65,69,2801,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,65-69,65,69,3879,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,65-69,65,69,6680,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,70-74,70,74,1721,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,70-74,70,74,2618,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,70-74,70,74,4339,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,75-79,75,79,736,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,75-79,75,79,1232,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,75-79,75,79,1968,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,f,80+,80,None,872,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,m,80+,80,None,1421,2021-01-01,2021-12-31
AFG,True,True,Samangan,,AF20,Samangan,,,1,all,80+,80,None,2293,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,all,None,None,390681,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,all,None,None,408804,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,all,None,None,799485,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,0-4,0,4,70306,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,0-4,0,4,73684,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,0-4,0,4,143990,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,5-9,5,9,60530,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,5-9,5,9,65338,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,5-9,5,9,125868,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,10-14,10,14,51109,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,10-14,10,14,56740,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,10-14,10,14,107849,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,15-19,15,19,43461,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,15-19,15,19,46873,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,15-19,15,19,90334,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,20-24,20,24,36983,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,20-24,20,24,34749,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,20-24,20,24,71732,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,25-29,25,29,29831,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,25-29,25,29,27370,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,25-29,25,29,57201,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,30-34,30,34,20878,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,30-34,30,34,21236,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,30-34,30,34,42114,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,35-39,35,39,16901,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,35-39,35,39,17351,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,35-39,35,39,34252,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,40-44,40,44,15504,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,40-44,40,44,14760,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,40-44,40,44,30264,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,45-49,45,49,12931,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,45-49,45,49,12286,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,45-49,45,49,25217,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,50-54,50,54,9941,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,50-54,50,54,9794,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,50-54,50,54,19735,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,55-59,55,59,7728,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,55-59,55,59,8182,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,55-59,55,59,15910,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,60-64,60,64,5736,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,60-64,60,64,7239,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,60-64,60,64,12975,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,65-69,65,69,4040,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,65-69,65,69,5597,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,65-69,65,69,9637,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,70-74,70,74,2482,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,70-74,70,74,3777,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,70-74,70,74,6259,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,75-79,75,79,1062,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,75-79,75,79,1778,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,75-79,75,79,2840,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,f,80+,80,None,1258,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,m,80+,80,None,2050,2021-01-01,2021-12-31
AFG,True,True,Sar-e-Pul,,AF22,Sar-e-Pul,,,1,all,80+,80,None,3308,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,all,None,None,691203,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,all,None,None,716049,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,all,None,None,1407252,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,0-4,0,4,124388,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,0-4,0,4,129063,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,0-4,0,4,253451,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,5-9,5,9,107092,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,5-9,5,9,114445,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,5-9,5,9,221537,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,10-14,10,14,90424,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,10-14,10,14,99384,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,10-14,10,14,189808,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,15-19,15,19,76892,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,15-19,15,19,82102,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,15-19,15,19,158994,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,20-24,20,24,65432,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,20-24,20,24,60866,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,20-24,20,24,126298,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,25-29,25,29,52778,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,25-29,25,29,47940,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,25-29,25,29,100718,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,30-34,30,34,36937,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,30-34,30,34,37196,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,30-34,30,34,74133,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,35-39,35,39,29901,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,35-39,35,39,30392,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,35-39,35,39,60293,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,40-44,40,44,27430,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,40-44,40,44,25853,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,40-44,40,44,53283,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,45-49,45,49,22878,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,45-49,45,49,21520,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,45-49,45,49,44398,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,f,50-54,50,54,17587,2021-01-01,2021-12-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,m,50-54,50,54,17155,2021-01-01,2021-12-31
