origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
AFG,True,True,BEL,False,False,ASY,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,m,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,ASY,all,all,None,None,1643,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,f,all,None,None,978,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,m,all,None,None,1956,2015-01-01,2015-12-31
AFG,True,True,BEL,False,False,REF,all,all,None,None,2934,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,f,all,None,None,114,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,m,all,None,None,3127,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,ASY,all,all,None,None,3241,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,m,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,BGR,False,True,REF,all,all,None,None,197,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,m,5-11,5,11,5,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,m,all,None,None,5,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,ASY,all,all,None,None,5,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,f,0-4,0,4,9,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,f,5-11,5,11,25,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,f,12-17,12,17,41,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,f,18-59,18,59,76,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,f,60+,60,None,6,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,f,all,None,None,157,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,m,0-4,0,4,19,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,m,5-11,5,11,23,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,m,12-17,12,17,26,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,m,18-59,18,59,178,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,m,all,None,None,246,2015-01-01,2015-12-31
AFG,True,True,BLR,False,False,REF,all,all,None,None,403,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,f,18-59,18,59,6,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,f,all,None,None,6,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,m,5-11,5,11,5,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,m,18-59,18,59,32,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,m,all,None,None,37,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,ASY,all,all,None,None,43,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,f,5-11,5,11,5,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,f,18-59,18,59,16,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,f,all,None,None,21,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,m,5-11,5,11,5,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,m,18-59,18,59,50,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,m,all,None,None,55,2015-01-01,2015-12-31
AFG,True,True,BRA,False,True,REF,all,all,None,None,76,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,f,0-4,0,4,11,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,f,5-11,5,11,22,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,f,12-17,12,17,10,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,f,18-59,18,59,93,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,f,60+,60,None,7,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,f,all,None,None,143,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,m,0-4,0,4,8,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,m,5-11,5,11,17,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,m,12-17,12,17,18,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,m,18-59,18,59,165,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,m,60+,60,None,10,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,m,all,None,None,218,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,ASY,all,all,None,None,368,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,m,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CAN,False,False,REF,all,all,None,None,2890,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,f,0-4,0,4,250,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,f,5-11,5,11,281,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,f,12-17,12,17,217,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,f,18-59,18,59,899,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,f,60+,60,None,23,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,f,all,None,None,1670,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,m,0-4,0,4,242,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,m,5-11,5,11,351,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,m,12-17,12,17,1043,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,m,18-59,18,59,3906,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,m,60+,60,None,31,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,m,all,None,None,5573,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,ASY,all,all,None,None,7243,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,f,0-4,0,4,113,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,f,5-11,5,11,218,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,f,12-17,12,17,131,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,f,18-59,18,59,553,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,f,60+,60,None,36,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,f,all,None,None,1650,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,m,0-4,0,4,134,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,m,5-11,5,11,248,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,m,12-17,12,17,276,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,m,18-59,18,59,1800,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,m,60+,60,None,41,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,m,all,None,None,2991,2015-01-01,2015-12-31
AFG,True,True,CHE,False,False,REF,all,all,None,None,4686,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,m,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CHL,False,True,REF,all,all,None,None,14,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,m,18-59,18,59,7,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,m,all,None,None,7,2015-01-01,2015-12-31
AFG,True,True,CHN,False,False,REF,all,all,None,None,7,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,f,18-59,18,59,5,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,f,all,None,None,5,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,m,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,ASY,all,all,None,None,5,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,m,18-59,18,59,5,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,m,all,None,None,5,2015-01-01,2015-12-31
AFG,True,True,COL,True,True,REF,all,all,None,None,5,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,f,18-59,18,59,6,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,f,all,None,None,6,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,m,5-11,5,11,5,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,m,18-59,18,59,12,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,m,all,None,None,17,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,ASY,all,all,None,None,23,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,m,18-59,18,59,14,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,m,all,None,None,14,2015-01-01,2015-12-31
AFG,True,True,CUB,False,False,REF,all,all,None,None,14,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,m,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,ASY,all,all,None,None,14,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,m,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CYP,False,False,REF,all,all,None,None,7,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,m,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,ASY,all,all,None,None,6,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,f,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,f,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,f,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,f,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,f,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,f,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,m,0-4,0,4,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,m,5-11,5,11,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,m,12-17,12,17,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,m,18-59,18,59,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,m,60+,60,None,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,m,all,None,None,0,2015-01-01,2015-12-31
AFG,True,True,CZE,False,True,REF,all,all,None,None,234,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,f,0-4,0,4,1798,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,f,5-11,5,11,2163,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,f,12-17,12,17,1481,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,f,18-59,18,59,6456,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,f,60+,60,None,462,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,f,all,None,None,12360,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,m,0-4,0,4,1898,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,m,5-11,5,11,2674,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,m,12-17,12,17,5688,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,m,18-59,18,59,19526,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,m,60+,60,None,456,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,m,all,None,None,30242,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,ASY,all,all,None,None,42602,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,f,0-4,0,4,524,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,f,5-11,5,11,1309,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,f,12-17,12,17,1142,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,f,18-59,18,59,7081,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,f,60+,60,None,2002,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,f,all,None,None,12058,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,m,0-4,0,4,585,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,m,5-11,5,11,1540,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,m,12-17,12,17,1508,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,m,18-59,18,59,12892,2015-01-01,2015-12-31
AFG,True,True,DEU,False,False,REF,m,60+,60,None,1443,2015-01-01,2015-12-31
