location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,operation,assessment_type,population,reporting_round,reference_period_start,reference_period_end
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,6749,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,6749,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,6763,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,6763,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,8214,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,11462,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,11539,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,11623,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,9025,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,13097,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Andkhoy,AF29,Faryab,AF2913,Andkhoy,2,Returns and displacement in Afghanistan,BA,13327,16,2022-12-31,2022-12-31
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,3192,6,2018-09-30,2018-09-30
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,3192,7,2018-12-31,2018-12-31
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,3353,8,2019-06-30,2019-06-30
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,3353,9,2019-12-31,2019-12-31
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,4039,10,2020-06-30,2020-06-30
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,4046,11,2020-12-31,2020-12-31
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,4381,12,2021-03-30,2021-03-30
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,4381,13,2021-06-30,2021-06-30
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,3842,14,2021-12-31,2021-12-31
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,4346,15,2022-04-30,2022-04-30
AFG,True,True,Faryab,Khan-e-Char Bagh,AF29,Faryab,AF2914,Khan-e-Char Bagh,2,Returns and displacement in Afghanistan,BA,4633,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,Returns and displacement in Afghanistan,BA,344449,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,Returns and displacement in Afghanistan,BA,406135,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,Returns and displacement in Afghanistan,BA,406135,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,Returns and displacement in Afghanistan,BA,444803,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,Returns and displacement in Afghanistan,BA,444059,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,Returns and displacement in Afghanistan,BA,488329,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,Returns and displacement in Afghanistan,BA,557907,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,Returns and displacement in Afghanistan,BA,552062,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,Returns and displacement in Afghanistan,BA,496546,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,Returns and displacement in Afghanistan,BA,350428,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Lashkargah,AF30,Hilmand,AF3001,Lashkargah,2,Returns and displacement in Afghanistan,BA,229337,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Lashkargah,AF30,Hilmand,AF3001,Lashkargah,2,Returns and displacement in Afghanistan,BA,238621,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Lashkargah,AF30,Hilmand,AF3001,Lashkargah,2,Returns and displacement in Afghanistan,BA,238621,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Lashkargah,AF30,Hilmand,AF3001,Lashkargah,2,Returns and displacement in Afghanistan,BA,258411,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Lashkargah,AF30,Hilmand,AF3001,Lashkargah,2,Returns and displacement in Afghanistan,BA,240051,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Lashkargah,AF30,Hilmand,AF3001,Lashkargah,2,Returns and displacement in Afghanistan,BA,266166,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Lashkargah,AF30,Hilmand,AF3001,Lashkargah,2,Returns and displacement in Afghanistan,BA,283251,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Lashkargah,AF30,Hilmand,AF3001,Lashkargah,2,Returns and displacement in Afghanistan,BA,296474,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Lashkargah,AF30,Hilmand,AF3001,Lashkargah,2,Returns and displacement in Afghanistan,BA,267775,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Lashkargah,AF30,Hilmand,AF3001,Lashkargah,2,Returns and displacement in Afghanistan,BA,160218,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Nad-e-Ali,AF30,Hilmand,AF3002,Nad-e-Ali,2,Returns and displacement in Afghanistan,BA,15380,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Nad-e-Ali,AF30,Hilmand,AF3002,Nad-e-Ali,2,Returns and displacement in Afghanistan,BA,38899,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Nad-e-Ali,AF30,Hilmand,AF3002,Nad-e-Ali,2,Returns and displacement in Afghanistan,BA,38899,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Nad-e-Ali,AF30,Hilmand,AF3002,Nad-e-Ali,2,Returns and displacement in Afghanistan,BA,44756,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Nad-e-Ali,AF30,Hilmand,AF3002,Nad-e-Ali,2,Returns and displacement in Afghanistan,BA,46346,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Nad-e-Ali,AF30,Hilmand,AF3002,Nad-e-Ali,2,Returns and displacement in Afghanistan,BA,52617,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Nad-e-Ali,AF30,Hilmand,AF3002,Nad-e-Ali,2,Returns and displacement in Afghanistan,BA,59000,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Nad-e-Ali,AF30,Hilmand,AF3002,Nad-e-Ali,2,Returns and displacement in Afghanistan,BA,48307,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Nad-e-Ali,AF30,Hilmand,AF3002,Nad-e-Ali,2,Returns and displacement in Afghanistan,BA,30129,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Nad-e-Ali,AF30,Hilmand,AF3002,Nad-e-Ali,2,Returns and displacement in Afghanistan,BA,29301,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Nawa-e-Barakzaiy,AF30,Hilmand,AF3003,Nawa-e-Barakzaiy,2,Returns and displacement in Afghanistan,BA,13332,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Nawa-e-Barakzaiy,AF30,Hilmand,AF3003,Nawa-e-Barakzaiy,2,Returns and displacement in Afghanistan,BA,15796,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Nawa-e-Barakzaiy,AF30,Hilmand,AF3003,Nawa-e-Barakzaiy,2,Returns and displacement in Afghanistan,BA,15796,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Nawa-e-Barakzaiy,AF30,Hilmand,AF3003,Nawa-e-Barakzaiy,2,Returns and displacement in Afghanistan,BA,20577,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Nawa-e-Barakzaiy,AF30,Hilmand,AF3003,Nawa-e-Barakzaiy,2,Returns and displacement in Afghanistan,BA,23272,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Nawa-e-Barakzaiy,AF30,Hilmand,AF3003,Nawa-e-Barakzaiy,2,Returns and displacement in Afghanistan,BA,27125,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Nawa-e-Barakzaiy,AF30,Hilmand,AF3003,Nawa-e-Barakzaiy,2,Returns and displacement in Afghanistan,BA,39839,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Nawa-e-Barakzaiy,AF30,Hilmand,AF3003,Nawa-e-Barakzaiy,2,Returns and displacement in Afghanistan,BA,25552,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Nawa-e-Barakzaiy,AF30,Hilmand,AF3003,Nawa-e-Barakzaiy,2,Returns and displacement in Afghanistan,BA,42852,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Nawa-e-Barakzaiy,AF30,Hilmand,AF3003,Nawa-e-Barakzaiy,2,Returns and displacement in Afghanistan,BA,42163,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Nahr-e-Saraj,AF30,Hilmand,AF3004,Nahr-e-Saraj,2,Returns and displacement in Afghanistan,BA,27044,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Nahr-e-Saraj,AF30,Hilmand,AF3004,Nahr-e-Saraj,2,Returns and displacement in Afghanistan,BA,34045,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Nahr-e-Saraj,AF30,Hilmand,AF3004,Nahr-e-Saraj,2,Returns and displacement in Afghanistan,BA,34045,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Nahr-e-Saraj,AF30,Hilmand,AF3004,Nahr-e-Saraj,2,Returns and displacement in Afghanistan,BA,40294,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Nahr-e-Saraj,AF30,Hilmand,AF3004,Nahr-e-Saraj,2,Returns and displacement in Afghanistan,BA,49171,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Nahr-e-Saraj,AF30,Hilmand,AF3004,Nahr-e-Saraj,2,Returns and displacement in Afghanistan,BA,54104,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Nahr-e-Saraj,AF30,Hilmand,AF3004,Nahr-e-Saraj,2,Returns and displacement in Afghanistan,BA,71937,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Nahr-e-Saraj,AF30,Hilmand,AF3004,Nahr-e-Saraj,2,Returns and displacement in Afghanistan,BA,79803,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Nahr-e-Saraj,AF30,Hilmand,AF3004,Nahr-e-Saraj,2,Returns and displacement in Afghanistan,BA,80359,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Nahr-e-Saraj,AF30,Hilmand,AF3004,Nahr-e-Saraj,2,Returns and displacement in Afghanistan,BA,71494,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Washer,AF30,Hilmand,AF3005,Washer,2,Returns and displacement in Afghanistan,BA,2677,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Washer,AF30,Hilmand,AF3005,Washer,2,Returns and displacement in Afghanistan,BA,2719,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Washer,AF30,Hilmand,AF3005,Washer,2,Returns and displacement in Afghanistan,BA,2719,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Washer,AF30,Hilmand,AF3005,Washer,2,Returns and displacement in Afghanistan,BA,2474,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Washer,AF30,Hilmand,AF3005,Washer,2,Returns and displacement in Afghanistan,BA,2600,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Washer,AF30,Hilmand,AF3005,Washer,2,Returns and displacement in Afghanistan,BA,2600,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Washer,AF30,Hilmand,AF3005,Washer,2,Returns and displacement in Afghanistan,BA,4973,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Washer,AF30,Hilmand,AF3005,Washer,2,Returns and displacement in Afghanistan,BA,2833,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Washer,AF30,Hilmand,AF3005,Washer,2,Returns and displacement in Afghanistan,BA,4653,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Washer,AF30,Hilmand,AF3005,Washer,2,Returns and displacement in Afghanistan,BA,5680,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Garmser,AF30,Hilmand,AF3006,Garmser,2,Returns and displacement in Afghanistan,BA,12624,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Garmser,AF30,Hilmand,AF3006,Garmser,2,Returns and displacement in Afghanistan,BA,25364,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Garmser,AF30,Hilmand,AF3006,Garmser,2,Returns and displacement in Afghanistan,BA,25364,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Garmser,AF30,Hilmand,AF3006,Garmser,2,Returns and displacement in Afghanistan,BA,28269,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Garmser,AF30,Hilmand,AF3006,Garmser,2,Returns and displacement in Afghanistan,BA,28915,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Garmser,AF30,Hilmand,AF3006,Garmser,2,Returns and displacement in Afghanistan,BA,28915,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Garmser,AF30,Hilmand,AF3006,Garmser,2,Returns and displacement in Afghanistan,BA,32100,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Garmser,AF30,Hilmand,AF3006,Garmser,2,Returns and displacement in Afghanistan,BA,24795,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Garmser,AF30,Hilmand,AF3006,Garmser,2,Returns and displacement in Afghanistan,BA,16629,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Garmser,AF30,Hilmand,AF3006,Garmser,2,Returns and displacement in Afghanistan,BA,10773,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Nawzad,AF30,Hilmand,AF3007,Nawzad,2,Returns and displacement in Afghanistan,BA,1917,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Nawzad,AF30,Hilmand,AF3007,Nawzad,2,Returns and displacement in Afghanistan,BA,2883,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Nawzad,AF30,Hilmand,AF3007,Nawzad,2,Returns and displacement in Afghanistan,BA,2883,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Nawzad,AF30,Hilmand,AF3007,Nawzad,2,Returns and displacement in Afghanistan,BA,3450,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Nawzad,AF30,Hilmand,AF3007,Nawzad,2,Returns and displacement in Afghanistan,BA,3667,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Nawzad,AF30,Hilmand,AF3007,Nawzad,2,Returns and displacement in Afghanistan,BA,4059,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Nawzad,AF30,Hilmand,AF3007,Nawzad,2,Returns and displacement in Afghanistan,BA,4752,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Nawzad,AF30,Hilmand,AF3007,Nawzad,2,Returns and displacement in Afghanistan,BA,5697,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Nawzad,AF30,Hilmand,AF3007,Nawzad,2,Returns and displacement in Afghanistan,BA,6105,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Nawzad,AF30,Hilmand,AF3007,Nawzad,2,Returns and displacement in Afghanistan,BA,5350,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Sangin,AF30,Hilmand,AF3008,Sangin,2,Returns and displacement in Afghanistan,BA,5023,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Sangin,AF30,Hilmand,AF3008,Sangin,2,Returns and displacement in Afghanistan,BA,4285,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Sangin,AF30,Hilmand,AF3008,Sangin,2,Returns and displacement in Afghanistan,BA,4285,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Sangin,AF30,Hilmand,AF3008,Sangin,2,Returns and displacement in Afghanistan,BA,4516,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Sangin,AF30,Hilmand,AF3008,Sangin,2,Returns and displacement in Afghanistan,BA,4628,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Sangin,AF30,Hilmand,AF3008,Sangin,2,Returns and displacement in Afghanistan,BA,4817,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Sangin,AF30,Hilmand,AF3008,Sangin,2,Returns and displacement in Afghanistan,BA,5398,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Sangin,AF30,Hilmand,AF3008,Sangin,2,Returns and displacement in Afghanistan,BA,5783,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Sangin,AF30,Hilmand,AF3008,Sangin,2,Returns and displacement in Afghanistan,BA,5844,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Sangin,AF30,Hilmand,AF3008,Sangin,2,Returns and displacement in Afghanistan,BA,3668,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Musa Qala,AF30,Hilmand,AF3009,Musa Qala,2,Returns and displacement in Afghanistan,BA,30080,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Musa Qala,AF30,Hilmand,AF3009,Musa Qala,2,Returns and displacement in Afghanistan,BA,34742,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Musa Qala,AF30,Hilmand,AF3009,Musa Qala,2,Returns and displacement in Afghanistan,BA,34742,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Musa Qala,AF30,Hilmand,AF3009,Musa Qala,2,Returns and displacement in Afghanistan,BA,33293,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Musa Qala,AF30,Hilmand,AF3009,Musa Qala,2,Returns and displacement in Afghanistan,BA,33559,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Musa Qala,AF30,Hilmand,AF3009,Musa Qala,2,Returns and displacement in Afghanistan,BA,34018,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Musa Qala,AF30,Hilmand,AF3009,Musa Qala,2,Returns and displacement in Afghanistan,BA,34641,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Musa Qala,AF30,Hilmand,AF3009,Musa Qala,2,Returns and displacement in Afghanistan,BA,35866,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Musa Qala,AF30,Hilmand,AF3009,Musa Qala,2,Returns and displacement in Afghanistan,BA,16790,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Musa Qala,AF30,Hilmand,AF3009,Musa Qala,2,Returns and displacement in Afghanistan,BA,5999,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Kajaki,AF30,Hilmand,AF3010,Kajaki,2,Returns and displacement in Afghanistan,BA,943,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Kajaki,AF30,Hilmand,AF3010,Kajaki,2,Returns and displacement in Afghanistan,BA,1237,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Kajaki,AF30,Hilmand,AF3010,Kajaki,2,Returns and displacement in Afghanistan,BA,1237,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Kajaki,AF30,Hilmand,AF3010,Kajaki,2,Returns and displacement in Afghanistan,BA,1286,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Kajaki,AF30,Hilmand,AF3010,Kajaki,2,Returns and displacement in Afghanistan,BA,1440,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Kajaki,AF30,Hilmand,AF3010,Kajaki,2,Returns and displacement in Afghanistan,BA,1531,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Kajaki,AF30,Hilmand,AF3010,Kajaki,2,Returns and displacement in Afghanistan,BA,1685,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Kajaki,AF30,Hilmand,AF3010,Kajaki,2,Returns and displacement in Afghanistan,BA,2129,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Kajaki,AF30,Hilmand,AF3010,Kajaki,2,Returns and displacement in Afghanistan,BA,1859,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Kajaki,AF30,Hilmand,AF3010,Kajaki,2,Returns and displacement in Afghanistan,BA,1830,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Reg-i-Khan Nishin,AF30,Hilmand,AF3011,Reg-i-Khan Nishin,2,Returns and displacement in Afghanistan,BA,3485,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Reg-i-Khan Nishin,AF30,Hilmand,AF3011,Reg-i-Khan Nishin,2,Returns and displacement in Afghanistan,BA,4311,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Reg-i-Khan Nishin,AF30,Hilmand,AF3011,Reg-i-Khan Nishin,2,Returns and displacement in Afghanistan,BA,4311,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Reg-i-Khan Nishin,AF30,Hilmand,AF3011,Reg-i-Khan Nishin,2,Returns and displacement in Afghanistan,BA,4101,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Reg-i-Khan Nishin,AF30,Hilmand,AF3011,Reg-i-Khan Nishin,2,Returns and displacement in Afghanistan,BA,6229,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Reg-i-Khan Nishin,AF30,Hilmand,AF3011,Reg-i-Khan Nishin,2,Returns and displacement in Afghanistan,BA,7496,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Reg-i-Khan Nishin,AF30,Hilmand,AF3011,Reg-i-Khan Nishin,2,Returns and displacement in Afghanistan,BA,13504,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Reg-i-Khan Nishin,AF30,Hilmand,AF3011,Reg-i-Khan Nishin,2,Returns and displacement in Afghanistan,BA,17793,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Reg-i-Khan Nishin,AF30,Hilmand,AF3011,Reg-i-Khan Nishin,2,Returns and displacement in Afghanistan,BA,16519,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Reg-i-Khan Nishin,AF30,Hilmand,AF3011,Reg-i-Khan Nishin,2,Returns and displacement in Afghanistan,BA,11305,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Baghran,AF30,Hilmand,AF3012,Baghran,2,Returns and displacement in Afghanistan,BA,2202,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Baghran,AF30,Hilmand,AF3012,Baghran,2,Returns and displacement in Afghanistan,BA,2335,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Baghran,AF30,Hilmand,AF3012,Baghran,2,Returns and displacement in Afghanistan,BA,2335,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Baghran,AF30,Hilmand,AF3012,Baghran,2,Returns and displacement in Afghanistan,BA,2468,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Baghran,AF30,Hilmand,AF3012,Baghran,2,Returns and displacement in Afghanistan,BA,2503,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Baghran,AF30,Hilmand,AF3012,Baghran,2,Returns and displacement in Afghanistan,BA,2545,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Baghran,AF30,Hilmand,AF3012,Baghran,2,Returns and displacement in Afghanistan,BA,2699,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Baghran,AF30,Hilmand,AF3012,Baghran,2,Returns and displacement in Afghanistan,BA,2832,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Baghran,AF30,Hilmand,AF3012,Baghran,2,Returns and displacement in Afghanistan,BA,3091,15,2022-04-30,2022-04-30
AFG,True,True,Hilmand,Baghran,AF30,Hilmand,AF3012,Baghran,2,Returns and displacement in Afghanistan,BA,701,16,2022-12-31,2022-12-31
AFG,True,True,Hilmand,Deh-e-Shu,AF30,Hilmand,AF3013,Deh-e-Shu,2,Returns and displacement in Afghanistan,BA,405,7,2018-12-31,2018-12-31
AFG,True,True,Hilmand,Deh-e-Shu,AF30,Hilmand,AF3013,Deh-e-Shu,2,Returns and displacement in Afghanistan,BA,898,8,2019-06-30,2019-06-30
AFG,True,True,Hilmand,Deh-e-Shu,AF30,Hilmand,AF3013,Deh-e-Shu,2,Returns and displacement in Afghanistan,BA,898,9,2019-12-31,2019-12-31
AFG,True,True,Hilmand,Deh-e-Shu,AF30,Hilmand,AF3013,Deh-e-Shu,2,Returns and displacement in Afghanistan,BA,908,10,2020-06-30,2020-06-30
AFG,True,True,Hilmand,Deh-e-Shu,AF30,Hilmand,AF3013,Deh-e-Shu,2,Returns and displacement in Afghanistan,BA,1678,11,2020-12-31,2020-12-31
AFG,True,True,Hilmand,Deh-e-Shu,AF30,Hilmand,AF3013,Deh-e-Shu,2,Returns and displacement in Afghanistan,BA,2336,12,2021-03-30,2021-03-30
AFG,True,True,Hilmand,Deh-e-Shu,AF30,Hilmand,AF3013,Deh-e-Shu,2,Returns and displacement in Afghanistan,BA,4128,13,2021-06-30,2021-06-30
AFG,True,True,Hilmand,Deh-e-Shu,AF30,Hilmand,AF3013,Deh-e-Shu,2,Returns and displacement in Afghanistan,BA,4198,14,2021-12-31,2021-12-31
AFG,True,True,Hilmand,Deh-e-Shu,AF30,Hilmand,AF3013,Deh-e-Shu,2,Returns and displacement in Afghanistan,BA,3941,15,2022-04-30,2022-04-30
